,name,protein,protein_akg_pct,portion_for_protein
2564,"salt, arugula, quinoa, parsley, caesar salad, garlic, shallots, lemon juice, thyme, olive oil",3.973053020134228,0.06621755033557046,15.101736547672079
2565,"salt, beef, millet, bok choy, avocado, vinegar, onions, shallots, spinach (cooked), olive oil",10.190616666666664,0.16984361111111107,5.887769304114735
2566,"salt, bell peppers, garlic, cucumbers, olive oil, mustard, sweet potato, vinegar, berries, pineapple, radishes",0.7810050847457627,0.013016751412429379,76.82408369918814
2567,"salt, bell peppers, garlic, mustard, cucumbers, olive oil, vinegar, country rice, onions, green onions, fish, radishes",13.548891576086955,0.22581485960144926,4.428406535180832
2568,"salt, bell peppers, garlic, olive oil, cucumbers, vinegar, mustard, sausage, radishes",12.470847457627118,0.20784745762711862,4.811220745331485
2569,"salt, bok choy, chard, spinach (raw), pork, olive oil, parsley, lemon juice, cheese pizza, chive, carrot, chicken, cheese, white rice, pasta, corn on the cob, cherry tomatoes, brown rice, pepper, sugar, soy sauce, onions, rosemary, basil, garlic, pesto, caesar salad",9.48425308924485,0.15807088482074752,6.326275715695529
2570,"salt, broccoli, basil, lemon juice, parsley, onions, white rice, vinegar, pork, brown rice, pepper, country rice, shallots, cherry tomatoes, olive oil, garlic, fish, green onions",12.997401067615655,0.2166233511269276,4.616307497773235
2571,"salt, broccoli, chickpeas, parsley, mustard greens, olive oil, arugula, vinegar, pepper",3.732555144032922,0.062209252400548705,16.0747792556848
2572,"salt, broccoli, lime, onions, olive oil, rosemary, vinegar, parmesan cheese, spinach (raw), sour cream, corn, parsley, zucchini, thyme, black beans, white rice, cheese, apple, chicken breast, garlic, cranberries, arugula, tortilla chips, wheat berry, pork, cherry tomatoes, chili, mustard, tomatoes",9.6037625,0.16006270833333333,6.2475514153957885
2573,"salt, broccoli, onions, olive oil, orange juice, chili, beef, green onions, white rice, vinegar, kale, soy sauce, garlic, carrot, pepper",14.263321634615384,0.23772202724358973,4.206593775070398
2574,"salt, broccoli, parsley, lemon juice, kale, green onions, orange juice, wheat berry, eggplant, tofu, pepper, beef, soy sauce, garlic, shallots, chili, onions, thyme, olive oil, vinegar, spinach (raw), carrot, chicken, white rice",17.803038833746896,0.2967173138957816,3.3702111510460693
2575,"salt, brown rice, arugula, pepper, salmon, thyme, olive oil",18.57067670454545,0.3095112784090908,3.230900034208991
2576,"salt, brown rice, mixed greens, olive oil, parsley, onions, lemon juice, vinegar, millet, apple",2.3059230769230767,0.03843205128205128,26.019948627280918
2577,"salt, bulgur, parsley, cranberries, shallots, mustard greens, olive oil, arugula, lemon juice, apple, garlic",3.211661403508772,0.053527690058479536,18.68191956177242
2578,"salt, buttermilk, chicken, flour, parsley, lemon juice, vegetable oil, thyme, garlic",20.79384974874372,0.346564162479062,2.8854685748426623
2579,"salt, caesar salad, eggplant, olive oil, cantaloupe",1.6371043956043958,0.027285073260073265,36.650075683077525
2580,"salt, carrot, broccoli, pecans, mustard, olive oil, blueberries, chard, arugula, vinegar, pepper, garlic",1.7416398648648648,0.02902733108108108,34.45029090710177
2581,"salt, carrot, cauliflower, olive oil, pepper",1.406537050359712,0.023442284172661868,42.657959123547734
2582,"salt, carrot, cucumbers, almonds, mustard greens, olive oil, mustard, parsley, vinegar, spinach (raw), blueberries, garlic, tomatoes",2.5000357142857146,0.04166726190476191,23.99965714775503
2583,"salt, carrot, eggplant, olive oil",0.9424928571428572,0.015708214285714287,63.6609599163313
2584,"salt, carrot, olive oil, pepper",0.8884777454744475,0.014807962424574125,67.53123565065772
2585,"salt, carrot, tomatoes, olive oil, almonds, mustard, parsley, mustard greens, vinegar, blueberries, spinach (raw), cucumbers, berries, garlic",1.8052850877192983,0.03008808479532164,33.23574786506481
2586,"salt, cauliflower, chicken, squash, eggplant, white wine, mushroom, rosemary, arugula, thyme, butter, oregano, wheat berry, basil, pepper, lemon juice, garlic, shallots, olive oil, cream",8.178935604395605,0.1363155934065934,7.335917887378182
2587,"salt, cauliflower, jalapenos, arugula, parsley, lemon juice, thyme, olive oil, carrot, garlic, pepper, wheat berry, pork, mayonnaise, cabbage, shallots, quinoa",5.046542654028436,0.08410904423380727,11.889327825675782
2588,"salt, cauliflower, olive oil, squash, eggplant",1.2924260869565216,0.021540434782608694,46.42431826897847
2589,"salt, chard, brown rice, garlic, olive oil, rosemary, basil, chive, parsley, lemon juice, chicken",26.96613558718861,0.4494355931198102,2.2250129168862265
2590,"salt, chard, olive oil, mustard greens, lemon juice, cranberries, shallots, parsley, arugula, garlic, kale, apple, bulgur",2.9159189393939395,0.04859864898989899,20.57670369001092
2591,"salt, chard, squash, oregano, eggplant, arugula, basil, butter, olive oil, vinegar, white wine, blueberries, pepper, chicken, cauliflower, walnuts, cream, mushroom, wheat berry, caesar salad, rosemary, lemon juice, thyme, garlic, shallots, mustard",7.523334874759152,0.1253889145793192,7.975186669052905
2592,"salt, cheese pizza, chicken, country rice, spinach (raw), parsley, garlic, squash, wheat berry, basil, lemon juice, zucchini, rosemary, olive oil, thyme, pepper",15.140416560509554,0.25234027600849257,3.9629028541061944
2593,"salt, cheese pizza, olive oil, brussels sprouts, squash, pineapple, pepper, quinoa",2.923361452513966,0.04872269087523277,20.524317972518435
2594,"salt, cheese pizza, spinach (cooked), shallots, garlic, lemon juice, wine, eggplant, chicken thighs, squash, mushroom, olive oil, quinoa, roasted potatoes",10.874829931972789,0.1812471655328798,5.517327661703991
2595,"salt, cherry tomatoes, radishes, olive oil, thyme, cucumbers, arugula, brown rice, brussels sprouts, turnips, broccoli, salmon, pepper",7.500686440677966,0.1250114406779661,7.999267863619262
2596,"salt, chickpeas, mustard greens, olive oil, tempeh, arugula, parsley, vinegar, pepper",16.107422134387352,0.26845703557312256,3.724990845798188
2597,"salt, chickpeas, olive oil, mustard greens, parsley, vinegar, arugula, pepper",5.442705504587156,0.09071175840978593,11.023929174457724
2598,"salt, cucumbers, olive oil, basil, onions, bell peppers, feta cheese, blueberries, chicken, shallots, spinach (cooked), lemon juice, vinegar, chard, beef, white wine, walnuts, mustard, cream, wheat berry, oregano, cherry tomatoes, millet, bok choy, olives, lettuce, garlic, thyme, butter, arugula, mushroom, rosemary, vinaigrette, pepper",12.662064705882353,0.2110344117647059,4.738563685599087
2599,"salt, egg whites, brussels sprouts, olive oil, sweet potato, cottage cheese, pineapple, pepper",4.537891989664082,0.07563153316106803,13.221998261893734
2600,"salt, eggplant, cauliflower, olive oil",1.4068544715447155,0.02344757452574526,42.648334432288834
2601,"salt, eggplant, olive oil, cauliflower, roasted potatoes",1.4563661184210528,0.02427276864035088,41.19843165882639
2602,"salt, eggplant, roasted potatoes, cauliflower, olive oil",1.634115300546448,0.027235255009107465,36.71711535895662
2603,"salt, garlic, bell peppers, scrambled eggs, bacon, cucumbers, olive oil, mustard, vinegar, sausage, radishes",12.979122257053293,0.21631870428422154,4.622808754836559
2604,"salt, garlic, cucumbers, bell peppers, olive oil, mustard, bacon, vinegar, hash browns, radishes",3.758814130434782,0.06264690217391304,15.96248122890285
2605,"salt, garlic, mustard greens, kale, jalapenos, arugula, figs, goat cheese, cilantro, vinegar, onions, olive oil, lemon juice, steak, squash, apple, white rice, pineapple",8.759759925093634,0.14599599875156058,6.849502784673479
2606,"salt, garlic, olive oil, kale, onions, wheat berry, mushroom, corn on the cob, ground turkey, chive, cheese pizza, carrot, thyme, celery, cream, white rice, eggs",10.432526684636118,0.1738754447439353,5.75124337696269
2607,"salt, garlic, olive oil, mustard, blueberries, vinegar, spinach (raw), radishes",2.0208857142857144,0.03368142857142857,29.68995207193451
2608,"salt, garlic, olive oil, mustard, pecans, chard, arugula, vinegar, blueberries",2.271621495327103,0.03786035825545172,26.412850962814243
2609,"salt, garlic, olive oil, mustard, pecans, vinegar, chard, arugula, blueberries",2.2716217948717947,0.037860363247863245,26.412847479915232
2610,"salt, garlic, parsley, onions, zucchini, rosemary, olive oil, arugula, pork, brown rice, white rice",13.978889781021897,0.23298149635036494,4.292186356706064
2611,"salt, garlic, sugar, soy sauce, bok choy, pork, pepper, white rice, cucumbers",12.945092168674698,0.2157515361445783,4.634961205235105
2612,"salt, garlic, thyme, sour cream, onions, olive oil, spinach (raw), mushroom, cream, wine, pasta, beef",13.719670689655173,0.22866117816091955,4.373282811025549
2613,"salt, garlic, tomatoes, mustard, cucumbers, olive oil, mustard greens, broccoli, spinach (raw), vinegar",2.2134976744186043,0.03689162790697674,27.10642106988414
2614,"salt, green onions, garlic, caesar salad, country rice, olive oil, onions, eggplant, fish",8.62226923076923,0.14370448717948717,6.958724947475009
2615,"salt, hominy, lemon juice, parsley, olive oil, mustard, garlic, cabbage, chicken thighs, pineapple, tomatoes, chili, walnuts, bell peppers, lime, arugula, vinegar, blueberries, chard, jalapenos, pepper",12.33983007518797,0.20566383458646617,4.862303583956445
2616,"salt, lemon juice, olive oil, brussels sprouts, cilantro, garlic, pepper, white rice, pineapple, chicken thighs, vinegar, green beans, onions, kale, caesar salad",3.788100391389432,0.0631350065231572,15.839073361514764
2617,"salt, lettuce, carrot, olive oil, mustard, tofu, vinegar, arugula, mixed greens, pumpkin seeds",6.977614379084968,0.11629357298474946,8.59892747582137
2618,"salt, lettuce, lime, olive oil, onions, cucumbers, vinegar, cherry tomatoes, pepper, mixed greens",1.3620986666666666,0.022701644444444443,44.049672368325744
2619,"salt, lime, broccoli, squash, wheat berry, jalapenos, rosemary, zucchini, onions, spinach (raw), mustard greens, cilantro, parmesan cheese, thyme, mangos, cherry tomatoes, arugula, pork, chicken breast, cucumbers, lemon juice, parsley, olive oil, garlic, tomatoes, white rice",11.21797159624413,0.1869661932707355,5.348560520521241
2620,"salt, lime, cilantro, lemon juice, cucumbers, mustard greens, olive oil, jalapenos, arugula, onions, mangos, cherry tomatoes, tomatoes",1.803312380952381,0.03005520634920635,33.27210561728206
2621,"salt, lime, lettuce, mixed greens, olive oil, cucumbers, pepperoni pizza, onions, vinegar, pepper, cherry tomatoes",7.932567647058825,0.13220946078431375,7.563755226499245
2622,"salt, lime, lettuce, mixed greens, vinegar, cucumbers, pepperoni pizza, onions, olive oil, cauliflower, pineapple, pepper, cherry tomatoes",4.300554090909091,0.07167590151515152,13.951690580251869
2623,"salt, lime, olive oil, wheat berry, steak, green beans, garlic, cauliflower",14.106089573459716,0.23510149289099527,4.253482135324635
2624,"salt, lime, spinach (cooked), cilantro, olive oil, onions, avocado, spinach (raw), jalapenos, lemon juice, salmon, chili, tomatoes, shallots, garlic, ginger, brown rice, vinegar, bok choy, millet, beef",11.80656553846154,0.19677609230769233,5.081918175488172
2625,"salt, millet, chicken, pepper, green beans, jalapenos, spinach (raw), onions, olive oil, fried rice, bell peppers, tomatoes, garlic",11.905122352941175,0.1984187058823529,5.039847405279033
2626,"salt, mixed greens, artichokes, garlic, olive oil, parsley, beets, avocado, vinegar, cauliflower",1.8842410646387835,0.031404017743979724,31.843059322933417
2627,"salt, mixed greens, olive oil, lemon juice, onions, parsley, corn on the cob, vinegar, millet, apple",2.44091511627907,0.04068191860465117,24.580944908671785
2628,"salt, mustard, blueberries, pepper, arugula, chard, vinegar, olive oil, walnuts",2.3998500000000003,0.039997500000000005,25.00156259766235
2629,"salt, mustard, chard, cucumbers, rice noodles, olive oil, figs, garlic, radishes, green onions, vinegar, spinach (raw), cabbage, soy sauce, carrot, mixed greens, cherry tomatoes",1.4704988047808765,0.02450831341301461,40.80248131105471
2630,"salt, mustard, garlic, chickpeas, olive oil, mustard greens, parsley, vinegar, arugula, tempeh, chard, pecans, pepper, blueberries",12.1599197740113,0.20266532956685498,4.934243080142236
2631,"salt, mustard, onions, olive oil, cranberries, arugula, vinegar, celery root",1.9199666666666664,0.03199944444444444,31.250542544141396
2632,"salt, olive oil, cherry tomatoes, beef, feta cheese, cauliflower, spinach (cooked), olives, lettuce, bell peppers, millet, cucumbers, onions, shallots, vinegar, vinaigrette, bok choy",14.352224583333332,0.23920374305555553,4.180536588709434
2633,"salt, olive oil, eggplant",0.980392,0.016339866666666668,61.200009792001566
2634,"salt, olive oil, mixed greens, lettuce, cucumbers, green beans, parsley, onions, lime, cherry tomatoes, pepper, white beans, vinegar, arugula, pizza, snow peas, garlic, bell peppers, chive, artichokes, fish",11.217993301435406,0.18696655502392343,5.348550171831771
2635,"salt, olive oil, parsley, nopales, chive, carrot, garlic, lime, corn, pepper, arugula, fish, sour cream, jicama",12.800981967213117,0.21334969945355195,4.687140420451863
2636,"salt, olive oil, pepper, pears, garden salad, carrot",1.1782038062283735,0.019636730103806226,50.92497552869905
2637,"salt, olive oil, squash, eggplant",0.9306446808510638,0.015510744680851063,64.47143709576753
2638,"salt, olive oil, thyme, honeydew melons, brown rice, arugula, pepper, salmon",8.169019024390243,0.1361503170731707,7.344823144720067
2639,"salt, olives, garlic, mustard, vinegar, brussels sprouts, olive oil, goat cheese, mixed greens, pears, pepper",3.2692597402597405,0.05448766233766234,18.352778539166497
2640,"salt, onions, cheese pizza, spinach (cooked), beef, millet, bok choy, shallots, vinegar, olive oil",16.372234065934066,0.2728705677655678,3.6647411561775085
2641,"salt, parsley, chive, nopales, lime, olive oil, carrot, garlic, corn, pepper, arugula, fish, sour cream, jicama",12.800981382978724,0.21334968971631207,4.687140634372073
2642,"salt, parsley, lemon juice, cranberries, olive oil, mustard greens, pizza, shallots, corn on the cob, arugula, eggplant, apple, garlic, bulgur",3.452498106060606,0.0575416351010101,17.378720612380473
2643,"salt, parsley, wild rice, blueberries, olive oil, arugula, chard, mustard, pecans, vinegar, mustard greens, chickpeas, garlic, pepper",4.587771328671328,0.07646285547785547,13.078245557931217
2644,"salt, pepper, blueberries, chard, arugula, vinegar, mustard, olive oil, walnuts, roasted potatoes, cauliflower",2.076070646766169,0.03460117744610282,28.900750604735027
2645,"salt, pepper, brussels sprouts, olive oil",3.3480940365190364,0.05580156727531727,17.920643609634425
2646,"salt, pepper, brussels sprouts, olive oil, bacon",20.174047368421054,0.33623412280701753,2.9741181283196307
2647,"salt, pepper, brussels sprouts, olive oil, bacon, pineapple, sausage",11.169574093264249,0.1861595682210708,5.371735708005436
2648,"salt, pepper, brussels sprouts, olive oil, scrambled eggs",8.149801324503311,0.13583002207505518,7.362142659797501
2649,"salt, pepper, brussels sprouts, olive oil, squash, pineapple, cheese pizza",2.8264646706586825,0.04710774451097804,21.22793206044834
2650,"salt, pepper, brussels sprouts, scrambled eggs, olive oil",7.240475109170305,0.12067458515283841,8.28674901789359
2651,"salt, pepper, brussels sprouts, scrambled eggs, olive oil, hash browns",6.11877119205298,0.10197951986754968,9.80589045034526
2652,"salt, pepper, brussels sprouts, scrambled eggs, olive oil, hash browns, bacon",8.215645061728395,0.13692741769547326,7.303139260421906
2653,"salt, pepper, carrot, olive oil",0.8884779649595688,0.014807966082659479,67.5312189680814
2654,"salt, pepper, carrot, olive oil, cauliflower",1.5614137583892618,0.02602356263982103,38.42671404528635
2655,"salt, pepper, grilled chicken, carrot, olive oil, cherry tomatoes",12.59081638888889,0.2098469398148148,4.765378045934229
2656,"salt, pepper, olive oil, brussels sprouts",3.348094215267899,0.055801570254464986,17.920642652882776
2657,"salt, pepper, olive oil, carrot",0.8884776119402986,0.014807960199004978,67.53124580029565
2658,"salt, pepper, olive oil, carrot, orange, pears",0.633751253144761,0.010562520885746017,94.67436900877392
2659,"salt, pepper, olive oil, carrot, roasted potatoes, pepperoni pizza",7.55182824858757,0.12586380414312617,7.945095945636991
2660,"salt, pepper, olive oil, cauliflower, strawberries, carrot, broccoli",1.4676812206572771,0.024461353677621287,40.880811960740346
2661,"salt, pepper, orange, arugula, pecans, mustard, raisins, olive oil, lime",2.4506159090909088,0.04084359848484848,24.483640939986334
2662,"salt, pepper, pineapple, sausage, sweet potato, olive oil, brussels sprouts, bacon",9.105505785123968,0.15175842975206613,6.589419787973164
2663,"salt, pepper, strawberries, sweet potato, scrambled eggs, olive oil, brussels sprouts",5.112314705882353,0.08520524509803921,11.736366685517726
2664,"salt, pepper, sweet potato, olive oil, brussels sprouts",1.71421320754717,0.02857022012578617,35.00148040852671
2665,"salt, pepper, turnips, olive oil",0.6912670588235293,0.011521117647058822,86.79713467341303
2666,"salt, pepper, walnuts, olive oil, pizza, chard, mustard, vinegar, arugula, grilled chicken, eggplant, blueberries",10.585285028248586,0.17642141713747644,5.6682460453242465
2667,"salt, pizza, olive oil, eggplant, corn on the cob",3.616635031847134,0.060277250530785566,16.590006863190737
2668,"salt, pork, wheat berry, arugula, parsley, olive oil, chicken breast, white rice, green beans, onions, spinach (raw), zucchini, rosemary, parmesan cheese, garlic, thyme, cherry tomatoes",14.011378604651162,0.23352297674418604,4.2822338681279115
2669,"salt, quinoa, ginger, mushroom, green beans, olive oil, olives, shallots, lime, tomatoes, beef, millet, bok choy, salmon, avocado, vinegar, onions, spinach (raw), brown rice, jalapenos, lemon juice, chili, garlic, spinach (cooked), cilantro",9.454669090909093,0.1575778181818182,6.3460708590733805
2670,"salt, radishes, pepperoni pizza, tofu, rice noodles, cabbage, olive oil, carrot, green onions, vinegar, soy sauce, garlic, roasted potatoes, mixed greens, pepper",6.22485612244898,0.10374760204081633,9.638776996566923
2671,"salt, roasted potatoes, olive oil, eggplant, green beans",1.650378412698413,0.027506306878306883,36.35529860203297
2672,"salt, sausage, pineapple, blueberries, spinach (raw), parsley, mustard greens, potatoes, berries, tomatoes, scrambled eggs, vinegar, mustard, cucumbers, almonds, olive oil, garlic, carrot",4.574302507836991,0.07623837513061653,13.116753843280831
2673,"salt, scrambled eggs, chicken apple sausage, cherry tomatoes, pepper, lettuce, mixed greens, lime, olive oil, vinegar, onions, cucumbers",9.786996244131457,0.1631166040688576,6.130583736146583
2674,"salt, shallots, thyme, parsley, arugula, avocado, wheat berry, apple, bulgur, spinach (raw), olive oil, mustard greens, lemon juice, kale, cranberries, chard, garlic, chicken",16.562727777777777,0.27604546296296295,3.62259168930507
2675,"salt, soy sauce, bok choy, pork, parsnips, pepper, garlic, sugar, white rice",12.439222844827585,0.20732038074712641,4.823452457477993
2676,"salt, spinach (cooked), chicken thighs, wine, bok choy, quinoa, garlic, shallots, olive oil, mushroom, lemon juice, eggplant, squash, cauliflower, cheese pizza",9.527812073490814,0.15879686789151357,6.297353425655583
2677,"salt, spinach (cooked), shallots, olive oil, onions, vinegar, bok choy, millet, beef",20.4288875,0.3404814583333333,2.9370174954460935
2678,"salt, spinach (cooked), vinegar, millet, berries, beef, shallots, mixed greens, onions, olive oil, pizza, lemon juice, parsley, bok choy, apple",7.146916988416989,0.11911528314028315,8.395228333733556
2679,"salt, spinach (raw), lemon juice, olives, bell peppers, lettuce, garlic, chicken, cherry tomatoes, wheat berry, parsley, thyme, olive oil, shallots, carrot",15.437740066225164,0.2572956677704194,3.886579236508106
2680,"salt, spinach (raw), wheat berry, olive oil, thyme, lemon juice, parsley, chicken, shallots, garlic",27.00537378640777,0.45008956310679615,2.2217800232855485
2681,"salt, squash, bok choy, spinach (raw), parsley, lemon juice, thyme, cheese pizza, caesar salad, chicken, wheat berry, green beans, basil, rosemary, zucchini, olive oil, garlic, country rice, pepper",8.72807546583851,0.14546792443064183,6.874367692492881
2682,"salt, squash, carrot, avocado, tuna salad, olive oil",8.833400000000001,0.14722333333333334,6.792401566780628
2683,"salt, squash, carrot, tuna salad, olive oil",9.242096172248804,0.15403493620414674,6.492033720679266
2684,"salt, steak, lime, wheat berry, cauliflower, garlic, olive oil",19.128868345323745,0.3188144724220624,3.1366204689608645
2685,"salt, sugar, cheese pizza, roasted potatoes, pork, bok choy, white rice, pepper, garlic, soy sauce",10.014432432432432,0.1669072072072072,5.9913530202356595
2686,"salt, thyme, carrot, garlic, olive oil, parsley, lemon juice, spinach (raw), chicken, wheat berry, pepper, shallots",16.45816298076923,0.27430271634615383,3.645607354241651
2687,"salt, thyme, olive oil, arugula, brown rice, wheat berry, pepper, salmon",9.948270952380952,0.16580451587301587,6.031198817080872
2688,"salt, thyme, olive oil, wheat berry, parmesan cheese, spinach (raw), cherry tomatoes, chicken breast, garlic",26.8390128440367,0.447316880733945,2.2355516705723875
2689,"salt, tomatoes, garlic, mustard greens, potatoes, olive oil, cucumbers, spinach (raw), vinegar, bacon, mustard",10.6568384057971,0.17761397342995167,5.630187651842524
2690,"salt, tomatoes, garlic, mustard, cucumbers, olive oil, mustard greens, spinach (raw), vinegar",2.1326796875,0.035544661458333335,28.133620042273694
2691,"salt, vinegar, green beans, snow peas, olive oil, onions, mixed greens, artichokes, lime, bell peppers, chive, fish, white beans, beets, arugula, parsley, garlic, pepper, quinoa",8.03369509202454,0.13389491820040902,7.46854334309564
2692,"salt, vinegar, olive oil, garlic, thyme, parsley, basil, arugula, brown rice, lemon juice, chicken thighs, radishes",20.523204166666662,0.3420534027777777,2.923520104986856
2693,"salt, walnuts, mustard, olive oil, arugula, chard, blueberries, vinegar, squash, cauliflower, pepper",1.6802644951140064,0.028004408251900106,35.70866382910089
2694,"salt, walnuts, olive oil, chard, mustard, vinegar, arugula, blueberries, pepper",2.3998488095238097,0.03999748015873016,25.001575000012398
2695,"salt, walnuts, olive oil, mustard, chard, arugula, vinegar, blueberries, pepper",2.3998493506493506,0.03999748917748917,25.001569362579037
2696,"salt, walnuts, olive oil, mustard, vinegar, chard, blueberries, arugula, pineapple, pepper",1.2354258064516128,0.02059043010752688,48.56625115540678
2697,"salt, white rice, parmesan cheese, pork, spinach (raw), arugula, parsley, garlic, chicken breast, cherry tomatoes, wheat berry, onions, rosemary, zucchini, thyme, olive oil",21.094934959349597,0.35158224932249327,2.8442846643339417
2698,"salt, white wine, cream, oregano, arugula, lemon juice, olive oil, pepper, chicken, mushroom, wheat berry, butter, rosemary, thyme, shallots, garlic, basil",24.851531496062996,0.4141921916010499,2.414338126787287
2699,sandwiches,11.0,0.18333333333333332,5.454545454545454
2700,"sandwiches, watermelon",3.1870646766169157,0.05311774461028193,18.826100530752417
2701,sausage,19.300000245453564,0.3216666707575594,3.108808250618235
2702,"sausage, broccoli",12.660714285714286,0.21101190476190476,4.739069111424541
2703,"sausage, broccoli, egg whites",11.619461676646708,0.19365769461077847,5.163750410278522
2704,"sausage, broccoli, strawberries",7.442953020134229,0.12404921700223714,8.06131650135257
2705,"sausage, deprecated, almonds",18.15119760479042,0.30251996007984033,3.3055670103092787
2706,"sausage, egg whites",12.565712595099654,0.2094285432516609,4.774898323187708
2707,"sausage, egg whites, hash browns, broccoli",10.245939847715736,0.1707656641285956,5.8559781622548375
2708,"sausage, hash browns, pineapple, broccoli, egg whites",7.88442326923077,0.13140705448717951,7.609941520282408
2709,"sausage, olive oil, brussels sprouts, mixed greens, raspberries, salt, vinaigrette, pepper, granola, scrambled eggs, blackberries",10.734203084832906,0.1789033847472151,5.589609170407641
2710,"sausage, olive oil, pepper, salt, turkey bacon, bacon, brussels sprouts",23.444850746268656,0.3907475124378109,2.559197354222835
2711,"sausage, roasted potatoes",11.37187578125,0.18953126302083334,5.276174410815168
2712,"sausage, roasted potatoes, egg whites, berries, pineapple",5.308333088235294,0.0884722181372549,11.302983253439065
2713,"sausage, roasted potatoes, watermelon",8.434091477272727,0.14056819128787879,7.113984969416265
2714,"sausage, scrambled eggs",12.969962751564717,0.21616604585941196,4.626073424363652
2715,"sausage, scrambled eggs, egg whites",11.52019262820513,0.1920032104700855,5.208246245214749
2716,"sausage, scrambled eggs, watermelon",10.946127272727274,0.18243545454545457,5.4813906786459965
2717,scrambled eggs,10.000000322162338,0.16666667203603897,5.999999806702603
2718,"scrambled eggs, bacon",15.179236594342743,0.25298727657237907,3.9527679555612054
2719,"scrambled eggs, bacon, berries",7.722779536679537,0.1287129922779923,7.769223466114561
2720,"scrambled eggs, bacon, cheese",13.258064516129032,0.22096774193548388,4.525547445255475
2721,"scrambled eggs, bacon, sausage",20.971428903654484,0.34952381506090807,2.861035377019274
2722,"scrambled eggs, bacon, yam",11.176315789473684,0.1862719298245614,5.368495408523664
2723,"scrambled eggs, berries, quinoa, bacon",8.15387239057239,0.1358978731762065,7.358466888612674
2724,"scrambled eggs, broccoli",7.566013071895425,0.12610021786492373,7.930200414651003
2725,"scrambled eggs, brussels sprouts, olive oil, pepper, salt, strawberries",6.116902755905511,0.10194837926509186,9.808885704791289
2726,"scrambled eggs, cantaloupe, olive oil, sweet potato",4.621979607843136,0.07703299346405228,12.981450610077273
2727,"scrambled eggs, cheese",10.714285963942281,0.17857143273237136,5.599999869512837
2728,"scrambled eggs, cheese, bacon, roasted potatoes, country rice",7.368450704225353,0.12280751173708922,8.142824374952212
2729,"scrambled eggs, chicken apple sausage",12.143302180685357,0.2023883696780893,4.940995382247307
2730,"scrambled eggs, egg whites",10.00000045045045,0.16666667417417416,5.999999729729742
2731,"scrambled eggs, garden salad, hash browns",7.011666666666666,0.1168611111111111,8.557166627050156
2732,"scrambled eggs, hash browns",7.244351046025105,0.12073918410041841,8.28231536804409
2733,"scrambled eggs, hash browns, bagels, cream cheese",8.63680751173709,0.14394679186228482,6.947011371790133
2734,"scrambled eggs, hash browns, bagels, cream cheese, honeydew melons",6.711971326164876,0.11186618876941459,8.939251537935746
2735,"scrambled eggs, olive oil, pepper, salt, sweet potato, cantaloupe, brussels sprouts",4.799236585365853,0.07998727642276422,12.501988375183656
2736,"scrambled eggs, olive oil, sweet potato",4.899257608695652,0.08165429347826086,12.246753445564181
2737,"scrambled eggs, olive oil, sweet potato, egg whites",8.409260338983051,0.14015433898305085,7.134991376334999
2738,"scrambled eggs, pineapple",5.330164892623716,0.0888360815437286,11.25668740249153
2739,"scrambled eggs, pineapple, bacon",7.475328947368422,0.1245888157894737,8.026402640264026
2740,"scrambled eggs, pineapple, egg whites, yam, watermelon, sweet potato, grapes, olive oil",3.608578103837472,0.0601429683972912,16.62704762748357
2741,"scrambled eggs, pineapple, roasted potatoes, bacon",6.154838957816377,0.10258064929693962,9.74842727993762
2742,"scrambled eggs, roasted potatoes",4.969507174887893,0.08282511958146488,12.073631828764498
2743,"scrambled eggs, salt, brussels sprouts, olive oil, pepper",8.416212857142858,0.1402702142857143,7.129097257690895
2744,"scrambled eggs, sausage, cream cheese, berries, bagels",9.2945738170347,0.15490956361724498,6.4553793623150915
2745,"scrambled eggs, strawberries, olive oil, salt, pepper, sweet potato, brussels sprouts",4.920892145015106,0.0820148690835851,12.192911007159621
2746,"scrambled eggs, sweet potato, brussels sprouts",6.762667111111111,0.11271111851851852,8.8722391645479
2747,"scrambled eggs, watermelon, berries, pineapple",1.865145435684647,0.031085757261410784,32.169073173629236
2748,"scrambled eggs, yam",7.071999999999999,0.11786666666666665,8.484162895927604
2749,"scrambled eggs, yam, chicken apple sausage",9.808571785714284,0.1634761964285714,6.117098524719688
2750,"scrambled eggs, yam, chicken apple sausage, sweet potato, blackberries",7.001052982456141,0.11668421637426901,8.570139399080869
2751,"scrambled eggs, yam, egg whites, olive oil, sweet potato",6.141079253112033,0.10235132088520055,9.770269610116918
2752,"scrambled eggs, yam, grapes, egg whites, olive oil, sweet potato",5.538745387453874,0.09231242312423123,10.8327781479014
2753,"scrambled eggs, yam, strawberries",5.34625,0.08910416666666668,11.22281973345803
2754,"shallots, apple, eggplant, corn on the cob, pilaf, cranberries, lemon juice, salt, arugula, parsley, pizza, olive oil, mustard greens, garlic, bulgur",3.2024013966480447,0.05337335661080075,18.73593986775113
2755,"shallots, arugula, pepper, quinoa, mayonnaise, couscous, brussels sprouts, pork, wheat berry, thyme, lemon juice, caesar salad, salt, garlic, carrot, cherry tomatoes, jalapenos, olive oil, parsley, cabbage, olives",5.780702044989775,0.09634503408316292,10.379362148928422
2756,"shallots, asparagus, fish, white rice, brown rice, pork, cherry tomatoes, pepper, vinegar, country rice, parsley, olive oil, basil, lemon juice, salt, broccoli, onions, green onions, garlic",10.681452839506171,0.17802421399176951,5.617213397983222
